Level	Rule Name	Subject	Property	Value
WARN	annotation_whitespace	cow milk (liquid)	rdfs:comment	<SIREN DB annotation:* has quality 'liquid, low viscosity, with no visible particles' (http://purl.obolibrary.org/obo/FOODON_03430123)* derives from 'milk (mammary secretion)' (http://purl.obolibrary.org/obo/UBERON_0001913) @en>
WARN	annotation_whitespace	soybean beverage	rdfs:comment	<SIREN DB annotation:* has quality 'liquid' (http://purl.obolibrary.org/obo/FOODON_03430130)* derives from 'seed, skin present, germ present' (http://purl.obolibrary.org/obo/FOODON_03420133) @en>
WARN	annotation_whitespace	canola oil	rdfs:comment	<SIREN DB annotation:* has quality 'liquid, high viscosity, with no visible particles' (http://purl.obolibrary.org/obo/FOODON_03430139)* derives from 'fat or oil' (http://purl.obolibrary.org/obo/FOODON_03420190) @en>
WARN	annotation_whitespace	dark chocolate	rdfs:comment	<SIREN DB annotation:* has quality 'whole, shape achieved by forming' (http://purl.obolibrary.org/obo/FOODON_03430147)* has quality 'fully heat-treated' (http://purl.obolibrary.org/obo/FOODON_03440014)* derives from 'sucrose' (http://purl.obolibrary.org/obo/CHEBI_17992)* formed as a result of 'microbial/enzymatic modification process' (http://purl.obolibrary.org/obo/FOODON_03460119)* formed as a result of 'curing or aging process' (http://purl.obolibrary.org/obo/FOODON_03460253)* has substance added 'flavoring or spice extract or concentrate added' (http://purl.obolibrary.org/obo/FOODON_03460100)* has substance added 'chocolate or cocoa added' (http://purl.obolibrary.org/obo/FOODON_03460231)* has substance added 'vegetable fat or oil added' (http://purl.obolibrary.org/obo/FOODON_03460263) @en>
WARN	annotation_whitespace	human milk (raw)	rdfs:comment	<SIREN DB annotation:* has quality 'liquid, low viscosity, with no visible particles' (http://purl.obolibrary.org/obo/FOODON_03430123)* derives from 'milk (mammary secretion)' (http://purl.obolibrary.org/obo/UBERON_0001913) @en>
WARN	annotation_whitespace	edible seed food product	rdfs:comment	<SIREN DB annotation:* has quality 'whole, natural shape' (http://purl.obolibrary.org/obo/FOODON_03430150)* derives from 'seed (anatomical part)' (http://purl.obolibrary.org/obo/FOODON_03420155) @en>
WARN	annotation_whitespace	hen egg (whole, shell on, raw)	rdfs:comment	<SIREN DB annotation:* has quality 'whole, natural shape' (http://purl.obolibrary.org/obo/FOODON_03430150)* has quality 'not heat-treated' (http://purl.obolibrary.org/obo/FOODON_03440003)* derives from 'shelled egg' (http://purl.obolibrary.org/obo/UBERON_0007379) @en>
WARN	annotation_whitespace	fruit (whole, raw)	rdfs:comment	<SIREN DB annotation:* has quality 'whole, natural shape' (http://purl.obolibrary.org/obo/FOODON_03430150)* has quality 'not heat-treated' (http://purl.obolibrary.org/obo/FOODON_03440003)* derives from 'fruit part' (http://purl.obolibrary.org/obo/FOODON_03420167) @en>
WARN	annotation_whitespace	sunflower seed (whole kernel, raw)	rdfs:comment	<SIREN DB annotation:* has quality 'whole, natural shape' (http://purl.obolibrary.org/obo/FOODON_03430150)* has quality 'not heat-treated' (http://purl.obolibrary.org/obo/FOODON_03440003)* derives from 'seed (anatomical part)' (http://purl.obolibrary.org/obo/FOODON_03420155) @en>
WARN	annotation_whitespace	pumpkin seed (shell off)	rdfs:comment	<SIREN DB annotation:* has quality 'whole, natural shape' (http://purl.obolibrary.org/obo/FOODON_03430150)* has quality 'not heat-treated' (http://purl.obolibrary.org/obo/FOODON_03440003)* derives from 'seed, skin present, germ present' (http://purl.obolibrary.org/obo/FOODON_03420133) @en>
WARN	annotation_whitespace	soybean substance	rdfs:comment	<SIREN DB annotation:* derives from 'seed (anatomical part)' (http://purl.obolibrary.org/obo/FOODON_03420155) @en>
WARN	annotation_whitespace	sugar cane juice (pure)	rdfs:comment	<SIREN DB annotation:* has quality 'liquid, high viscosity, with small particles' (http://purl.obolibrary.org/obo/FOODON_03430121)* has quality 'not heat-treated' (http://purl.obolibrary.org/obo/FOODON_03440003)* derives from 'extract, concentrate or isolate of plant or animal' (http://purl.obolibrary.org/obo/FOODON_03420228) @en>
WARN	annotation_whitespace	fish oil	rdfs:comment	<SIREN DB annotation:* has quality 'liquid, high viscosity, with no visible particles' (http://purl.obolibrary.org/obo/FOODON_03430139)* derives from 'fat or oil' (http://purl.obolibrary.org/obo/FOODON_03420190) @en>
WARN	annotation_whitespace	meat (raw)	rdfs:comment	<SIREN DB annotation:* has quality 'solid' (http://purl.obolibrary.org/obo/FOODON_03430151)* has quality 'not heat-treated' (http://purl.obolibrary.org/obo/FOODON_03440003)* derives from 'skeletal meat part' (http://purl.obolibrary.org/obo/FOODON_03420175) @en>
WARN	annotation_whitespace	peas (whole, rehydrated, canned)	rdfs:comment	<SIREN DB annotation:* surrounded by 'can, bottle or jar' (http://purl.obolibrary.org/obo/FOODON_03490194)* has quality 'whole, natural shape' (http://purl.obolibrary.org/obo/FOODON_03430150)* has quality 'fully heat-treated' (http://purl.obolibrary.org/obo/FOODON_03440014)* derives from 'seed, skin present, germ present' (http://purl.obolibrary.org/obo/FOODON_03420133)* formed as a result of 'rehydration process' (http://purl.obolibrary.org/obo/FOODON_03460259)* formed as a result of 'sterilization by heating' (http://purl.obolibrary.org/obo/FOODON_03470123) @en>
WARN	annotation_whitespace	cow milk (raw)	rdfs:comment	<SIREN DB annotation:* has quality 'liquid, low viscosity, with no visible particles' (http://purl.obolibrary.org/obo/FOODON_03430123)* has quality 'not heat-treated' (http://purl.obolibrary.org/obo/FOODON_03440003)* derives from 'milk (mammary secretion)' (http://purl.obolibrary.org/obo/UBERON_0001913)* has consumer 'not pasteurized claim or use' (http://purl.obolibrary.org/obo/FOODON_03510121) @en>
WARN	annotation_whitespace	fish (portion cut)	rdfs:comment	<SIREN DB annotation:* has quality 'sliced' (http://purl.obolibrary.org/obo/FOODON_03430137)* derives from 'skeletal meat part' (http://purl.obolibrary.org/obo/FOODON_03420175) @en>
WARN	annotation_whitespace	fish steak (raw)	rdfs:comment	<SIREN DB annotation:* has quality 'whole, natural shape' (http://purl.obolibrary.org/obo/FOODON_03430150)* has quality 'not heat-treated' (http://purl.obolibrary.org/obo/FOODON_03440003)* derives from 'skeletal meat part' (http://purl.obolibrary.org/obo/FOODON_03420175) @en>
WARN	annotation_whitespace	liver (whole, raw)	rdfs:comment	<SIREN DB annotation:* has quality 'whole, natural shape' (http://purl.obolibrary.org/obo/FOODON_03430150)* has quality 'not heat-treated' (http://purl.obolibrary.org/obo/FOODON_03440003)* derives from 'liver' (http://purl.obolibrary.org/obo/UBERON_0002107) @en>
WARN	annotation_whitespace	fermented bean product	rdfs:comment	<SIREN DB annotation:* derives from 'seed (anatomical part)' (http://purl.obolibrary.org/obo/FOODON_03420155)* formed as a result of 'microbial/enzymatic modification process' (http://purl.obolibrary.org/obo/FOODON_03460119)* formed as a result of 'curing or aging process' (http://purl.obolibrary.org/obo/FOODON_03460253) @en>
WARN	annotation_whitespace	rapeseed meal	rdfs:comment	<SIREN DB annotation:* has quality 'medium ground' (http://purl.obolibrary.org/obo/FOODON_03430117)* derives from 'seed, skin present, germ present' (http://purl.obolibrary.org/obo/FOODON_03420133)* formed as a result of 'water removal process' (http://purl.obolibrary.org/obo/FOODON_03460138)* formed as a result of 'fat removal process' (http://purl.obolibrary.org/obo/FOODON_03460161)* has consumer 'food animal as consumer' (http://purl.obolibrary.org/obo/FOODON_03510015) @en>
WARN	annotation_whitespace	hominy	rdfs:comment	<SIREN DB annotation:* has quality 'whole, natural shape' (http://purl.obolibrary.org/obo/FOODON_03430150)* derives from 'seed, skin removed, germ removed (endosperm)' (http://purl.obolibrary.org/obo/FOODON_03420208)* formed as a result of 'food alkalization process' (http://purl.obolibrary.org/obo/FOODON_03460206) @en>
WARN	annotation_whitespace	sesame seed	rdfs:comment	<SIREN DB annotation:* has quality 'whole, natural shape' (http://purl.obolibrary.org/obo/FOODON_03430150)* has quality 'not heat-treated' (http://purl.obolibrary.org/obo/FOODON_03440003)* derives from 'seed, skin present, germ present' (http://purl.obolibrary.org/obo/FOODON_03420133) @en>
WARN	annotation_whitespace	oil	rdfs:comment	<SIREN DB annotation:* has quality 'liquid, high viscosity, with no visible particles' (http://purl.obolibrary.org/obo/FOODON_03430139)* derives from 'fat or oil' (http://purl.obolibrary.org/obo/FOODON_03420190) @en>
WARN	annotation_whitespace	rapeseed oil	rdfs:comment	<SIREN DB annotation:* has quality 'liquid, high viscosity, with no visible particles' (http://purl.obolibrary.org/obo/FOODON_03430139)* derives from 'fat or oil' (http://purl.obolibrary.org/obo/FOODON_03420190)* formed as a result of 'food bleaching process' (http://purl.obolibrary.org/obo/FOODON_03460197) @en>
WARN	annotation_whitespace	vitamin supplement, prenatal	rdfs:comment	<SIREN DB annotation:* has quality 'whole, shape achieved by forming' (http://purl.obolibrary.org/obo/FOODON_03430147)* has substance added 'nutrient or dietary substance added' (http://purl.obolibrary.org/obo/FOODON_03460194)* has consumer 'dietary claim or use' (http://purl.obolibrary.org/obo/FOODON_03510023) @en>
WARN	annotation_whitespace	corn (on-the-cob, kernel or parts)	rdfs:comment	<SIREN DB annotation:* has quality 'whole, natural shape' (http://purl.obolibrary.org/obo/FOODON_03430150)* has quality 'not heat-treated' (http://purl.obolibrary.org/obo/FOODON_03440003)* derives from 'seed, skin present, germ present' (http://purl.obolibrary.org/obo/FOODON_03420133) @en>
WARN	annotation_whitespace	kidney (whole, raw)	rdfs:comment	<SIREN DB annotation:* has quality 'whole, natural shape' (http://purl.obolibrary.org/obo/FOODON_03430150)* has quality 'not heat-treated' (http://purl.obolibrary.org/obo/FOODON_03440003)* derives from 'kidney' (http://purl.obolibrary.org/obo/UBERON_0002113) @en>
WARN	annotation_whitespace	food (raw)	rdfs:comment	<SIREN DB annotation:* has quality 'not heat-treated' (http://purl.obolibrary.org/obo/FOODON_03440003) @en>
WARN	annotation_whitespace	corn syrup (high fructose)	rdfs:comment	<SIREN DB annotation:* has quality 'liquid, high viscosity, with no visible particles' (http://purl.obolibrary.org/obo/FOODON_03430139)* derives from 'high fructose syrup' (http://purl.obolibrary.org/obo/FOODON_03420272) @en>
WARN	annotation_whitespace	mammalian milk product	rdfs:comment	<SIREN DB annotation:* derives from 'milk (mammary secretion)' (http://purl.obolibrary.org/obo/UBERON_0001913) @en>
WARN	annotation_whitespace	vitamin and mineral dietary supplement	rdfs:comment	<SIREN DB annotation:* has substance added 'mineral added' (http://purl.obolibrary.org/obo/FOODON_03460159)* has substance added http://purl.obolibrary.org/obo/FOODON_03460163* has substance added 'nutrient or dietary substance added' (http://purl.obolibrary.org/obo/FOODON_03460194) @en>
WARN	annotation_whitespace	multivitamin preparation	rdfs:comment	<SIREN DB annotation:* has substance added http://purl.obolibrary.org/obo/FOODON_03460163* has substance added 'nutrient or dietary substance added' (http://purl.obolibrary.org/obo/FOODON_03460194) @en>
WARN	annotation_whitespace	fish product (unspecified species)	rdfs:comment	<SIREN DB annotation:* derives from 'skeletal meat part' (http://purl.obolibrary.org/obo/FOODON_03420175) @en>
WARN	annotation_whitespace	fruit food product	rdfs:comment	<SIREN DB annotation:* derives from 'fruit part' (http://purl.obolibrary.org/obo/FOODON_03420167) @en>
WARN	annotation_whitespace	hen egg (whole)	rdfs:comment	<SIREN DB annotation:* derives from 'whole egg' (http://purl.obolibrary.org/obo/FOODON_03420274) @en>
WARN	annotation_whitespace	vegetable fat food product	rdfs:comment	<SIREN DB annotation:* derives from 'fat or oil' (http://purl.obolibrary.org/obo/FOODON_03420190) @en>
WARN	annotation_whitespace	crystaline fructose	rdfs:comment	<SIREN DB annotation:* has quality 'crystal' (http://purl.obolibrary.org/obo/FOODON_03430143)* derives from 'fructose' (http://purl.obolibrary.org/obo/CHEBI_28757)* formed as a result of 'water removal process' (http://purl.obolibrary.org/obo/FOODON_03460138)* formed as a result of 'preservation by dehydration or drying' (http://purl.obolibrary.org/obo/FOODON_03470116) @en>
WARN	annotation_whitespace	meat (whole or parts)	rdfs:comment	<SIREN DB annotation:* derives from 'animal body or body part' (http://purl.obolibrary.org/obo/FOODON_03420127) @en>
WARN	annotation_whitespace	fat or oil	rdfs:comment	<SIREN DB annotation:* has quality 'liquid, high viscosity, with no visible particles' (http://purl.obolibrary.org/obo/FOODON_03430139)* has quality 'solid' (http://purl.obolibrary.org/obo/FOODON_03430151)* derives from 'fat or oil' (http://purl.obolibrary.org/obo/FOODON_03420190) @en>
WARN	annotation_whitespace	food (liquid)	rdfs:comment	<SIREN DB annotation:* has quality 'liquid' (http://purl.obolibrary.org/obo/FOODON_03430130) @en>
WARN	annotation_whitespace	definition	editor note	<2012-04-05: Barry SmithThe official OBI definition, explaining the meaning of a class or property: 'Shall be Aristotelian, formalized and normalized. Can be augmented with colloquial definitions' is terrible.Can you fix to something like:A statement of necessary and sufficient conditions explaining the meaning of an expression referring to a class or property.Alan RuttenbergYour proposed definition is a reasonable candidate, except that it is very common that necessary and sufficient conditions are not given. Mostly they are necessary, occasionally they are necessary and sufficient or just sufficient. Often they use terms that are not themselves defined and so they effectively can't be evaluated by those criteria. On the specifics of the proposed definition:We don't have definitions of 'meaning' or 'expression' or 'property'. For 'reference' in the intended sense I think we use the term 'denotation'. For 'expression', I think we you mean symbol, or identifier. For 'meaning' it differs for class and property. For class we want documentation that let's the intended reader determine whether an entity is instance of the class, or not. For property we want documentation that let's the intended reader determine, given a pair of potential relata, whether the assertion that the relation holds is true. The 'intended reader' part suggests that we also specify who, we expect, would be able to understand the definition, and also generalizes over human and computer reader to include textual and logical definition. Personally, I am more comfortable weakening definition to documentation, with instructions as to what is desirable. We also have the outstanding issue of how to aim different definitions to different audiences. A clinical audience reading chebi wants a different sort of definition documentation/definition from a chemistry trained audience, and similarly there is a need for a definition that is adequate for an ontologist to work with. @en>
WARN	annotation_whitespace	centrally registered identifier registry	IAO:0000112	PubMed is a CRID registry. It has a dataset of PubMed identifiers associated with journal articles. @en
WARN	annotation_whitespace	assay	editor note	<12/3/12: BP: the reference to the 'physical examination' is included to point out that a prediction is not an assay, as that does not require physical examiniation. >
WARN	annotation_whitespace	reagent role	IAO:0000232	"Feb 10, 2009.  changes after discussion at OBI Consortium Workshop Feb 2-6, 2009.  accepted as core term.

May 28 2013. Updated definition taken from ReO based on discussions initiated in Philly 2011 workshop.  Former defnition described a narrower view of reagents in chemistry that restricts bearers of the role to be chemical entities (\""a role played by a molecular entity used to produce a chemical reaction to detect, measure, or produce other substances\"").  Updated definition allows for broader view of reagents in the domain of biomedical research to include larger materials that have parts that participate chemically in a molecular reaction or interaction.
"
WARN	annotation_whitespace	breast swab specimen	IAO:0000119	Chris Stoeckert, OBIB 
WARN	annotation_whitespace	nasopharyngeal swab specimen	IAO:0000119	Chris Stoeckert, OBIB 
WARN	annotation_whitespace	oral swab specimen	IAO:0000119	Chris Stoeckert, OBIB 
WARN	annotation_whitespace	oropharyngeal swab specimen	IAO:0000119	Chris Stoeckert, OBIB 
WARN	annotation_whitespace	rectal swab specimen	IAO:0000119	Chris Stoeckert, OBIB 
WARN	annotation_whitespace	tongue swab specimen	IAO:0000119	Chris Stoeckert, OBIB 
WARN	annotation_whitespace	vagina swab specimen	IAO:0000119	Chris Stoeckert, OBIB 
WARN	annotation_whitespace	contained in	editor note	<Intended meaning:domain: material entityrange: spatial region or site (immaterial continuant) @en>
WARN	annotation_whitespace	capable_of	definition	A relation between a material entity (such as a cell) and a process, in which the material entity has the ability to carry out the process. 
WARN	annotation_whitespace	developmentally_induced_by	IAO:0000119	 Developmental Biology, Gilbert, 8th edition, figure 6.5(F)
WARN	annotation_whitespace	blood	rdfs:comment	<SIREN DB annotation:* has quality 'liquid' (http://purl.obolibrary.org/obo/FOODON_03430130)* derives from 'blood' (http://purl.obolibrary.org/obo/UBERON_0000178) @en>
WARN	annotation_whitespace	title	Description	"
        Typically, a Title will be a name by which the resource is
         formally known.
    @en-us"
WARN	duplicate_exact_synonym	estrogen modifying agent therapy	has_exact_synonym	treatment with estrogen receptor modulator
WARN	duplicate_exact_synonym	anti-estrogen agent therapy	has_exact_synonym	treatment with estrogen receptor modulator
WARN	duplicate_exact_synonym	anti-inflammatory agent therapy	has_exact_synonym	treatment with anti-inflammatory drug
WARN	duplicate_exact_synonym	nonsteroidal anti-inflammatory agent therapy	has_exact_synonym	treatment with anti-inflammatory drug
WARN	duplicate_exact_synonym	alpha-adrenergic agent therapy	has_exact_synonym	treatment with alpha-adrenergic drug
WARN	duplicate_exact_synonym	alpha-adrenergic agonist agent therapy	has_exact_synonym	treatment with alpha-adrenergic drug
WARN	duplicate_exact_synonym	penicillin	has_exact_synonym	penicillins
WARN	duplicate_exact_synonym	penicillin agent therapy	has_exact_synonym	penicillins
WARN	duplicate_exact_synonym	Zea mays subsp. mays	has_exact_synonym	maize
WARN	duplicate_exact_synonym	Zea mays	has_exact_synonym	maize
WARN	duplicate_exact_synonym	estrogen modifying agent therapy	has_exact_synonym	estrogen receptor modulator therapy
WARN	duplicate_exact_synonym	anti-estrogen agent therapy	has_exact_synonym	estrogen receptor modulator therapy
WARN	duplicate_exact_synonym	cholesterol intake avoidance	has_exact_synonym	cholesterol restriction
WARN	duplicate_exact_synonym	dietary cholesterol intake avoidance	has_exact_synonym	cholesterol restriction
WARN	duplicate_exact_synonym	cholesterol intake avoidance	has_exact_synonym	cholesterol restricted diet intake
WARN	duplicate_exact_synonym	dietary cholesterol intake avoidance	has_exact_synonym	cholesterol restricted diet intake
WARN	duplicate_exact_synonym	cholesterol intake avoidance	has_exact_synonym	cholesterol consumption avoidance
WARN	duplicate_exact_synonym	dietary cholesterol intake avoidance	has_exact_synonym	cholesterol consumption avoidance
WARN	duplicate_exact_synonym	cholesterol intake avoidance	has_exact_synonym	avoiding dietary cholesterol intake
WARN	duplicate_exact_synonym	dietary cholesterol intake avoidance	has_exact_synonym	avoiding dietary cholesterol intake
WARN	duplicate_exact_synonym	cholesterol intake avoidance	has_exact_synonym	avoid cholesterol intake
WARN	duplicate_exact_synonym	dietary cholesterol intake avoidance	has_exact_synonym	avoid cholesterol intake
WARN	duplicate_exact_synonym	anti-inflammatory agent therapy	has_exact_synonym	anti-inflammatory drug therapy
WARN	duplicate_exact_synonym	nonsteroidal anti-inflammatory agent therapy	has_exact_synonym	anti-inflammatory drug therapy
WARN	duplicate_exact_synonym	alpha-adrenergic agent therapy	has_exact_synonym	alpha-adrenergic drug therapy
WARN	duplicate_exact_synonym	alpha-adrenergic agonist agent therapy	has_exact_synonym	alpha-adrenergic drug therapy
WARN	missing_definition	spatial region	definition	
WARN	missing_definition	quality	definition	
WARN	missing_definition	object	definition	
WARN	missing_definition	immaterial entity	definition	
WARN	missing_definition	preaxialmost_part_of	definition	
WARN	missing_definition	in_dorsal_side_of	definition	
WARN	missing_definition	anatomical entity	definition	
WARN	missing_definition	connected anatomical structure	definition	
WARN	missing_definition	material anatomical entity	definition	
WARN	missing_definition	immaterial anatomical entity	definition	
WARN	missing_definition	cell part	definition	
WARN	missing_definition	multi-cell-part structure	definition	
WARN	missing_definition	neuron projection bundle	definition	
WARN	missing_definition	multicellular anatomical structure	definition	
WARN	missing_definition	biological entity	definition	
WARN	missing_definition	carbamate	definition	
WARN	missing_definition	alkylcob(III)alamin	definition	
WARN	missing_definition	a tetracycline zwittterion	definition	
WARN	missing_definition	S-adenosyl-D-methionine	definition	
WARN	missing_definition	aquacob(III)alamin	definition	
WARN	missing_definition	D-alpha-amino acid	definition	
WARN	missing_definition	fluoride	definition	
WARN	missing_definition	primary aliphatic amine	definition	
WARN	missing_definition	hydrogensulfite	definition	
WARN	missing_definition	hydrogen halide	definition	
WARN	missing_definition	5beta-cholane	definition	
WARN	missing_definition	vitamin C	definition	
WARN	missing_definition	acetylcysteine	definition	
WARN	missing_definition	alkaline earth metal atom	definition	
WARN	missing_definition	alkali metal atom	definition	
WARN	missing_definition	aminobenzoate	definition	
WARN	missing_definition	ascorbic acid	definition	
WARN	missing_definition	benzyl group	definition	
WARN	missing_definition	calcium atom	definition	
WARN	missing_definition	calcium molecular entity	definition	
WARN	missing_definition	carbonyl group	definition	
WARN	missing_definition	carotenol	definition	
WARN	missing_definition	citrullines	definition	
WARN	missing_definition	cob(III)alamins	definition	
WARN	missing_definition	cobalamins	definition	
WARN	missing_definition	cobamides	definition	
WARN	missing_definition	cobalt-corrinoid hexaamide	definition	
WARN	missing_definition	cyclic amide	definition	
WARN	missing_definition	monoatomic anion	definition	
WARN	missing_definition	monoatomic cation	definition	
WARN	missing_definition	glycosylglucose	definition	
WARN	missing_definition	heterocyclic antibiotic	definition	
WARN	missing_definition	hydroxymethyl group	definition	
WARN	missing_definition	inorganic anion	definition	
WARN	missing_definition	inorganic oxide	definition	
WARN	missing_definition	monoatomic ion	definition	
WARN	missing_definition	organic salt	definition	
WARN	missing_definition	iron molecular entity	definition	
WARN	missing_definition	iron cation	definition	
WARN	missing_definition	ketoaldonate	definition	
WARN	missing_definition	magnesium atom	definition	
WARN	missing_definition	metal cation	definition	
WARN	missing_definition	methylamines	definition	
WARN	missing_definition	monoatomic monocation	definition	
WARN	missing_definition	nitrogen atom	definition	
WARN	missing_definition	organonitrogen heterocyclic antibiotic	definition	
WARN	missing_definition	nonmetal atom	definition	
WARN	missing_definition	organic heteromonocyclic compound	definition	
WARN	missing_definition	organic ion	definition	
WARN	missing_definition	oxygen atom	definition	
WARN	missing_definition	oxygen molecular entity	definition	
WARN	missing_definition	penicillanic acids	definition	
WARN	missing_definition	phosphoric acid derivative	definition	
WARN	missing_definition	phosphorus molecular entity	definition	
WARN	missing_definition	potassium atom	definition	
WARN	missing_definition	potassium molecular entity	definition	
WARN	missing_definition	pteridines	definition	
WARN	missing_definition	pterins	definition	
WARN	missing_definition	pyridine alkaloid	definition	
WARN	missing_definition	pyrimidine nucleoside	definition	
WARN	missing_definition	sodium atom	definition	
WARN	missing_definition	sodium molecular entity	definition	
WARN	missing_definition	sulfonium compound	definition	
WARN	missing_definition	sulfur atom	definition	
WARN	missing_definition	sulfur-containing amino acid	definition	
WARN	missing_definition	sulfur molecular entity	definition	
WARN	missing_definition	thiamine	definition	
WARN	missing_definition	organic heterobicyclic compound	definition	
WARN	missing_definition	uridines	definition	
WARN	missing_definition	vitamin B6	definition	
WARN	missing_definition	water-soluble vitamin	definition	
WARN	missing_definition	zinc atom	definition	
WARN	missing_definition	zinc molecular entity	definition	
WARN	missing_definition	carbon atom	definition	
WARN	missing_definition	hydroxocobalamin	definition	
WARN	missing_definition	methylcobalamin	definition	
WARN	missing_definition	alpha,omega-dicarboxylic acid	definition	
WARN	missing_definition	phosphorus atom	definition	
WARN	missing_definition	lutein	definition	
WARN	missing_definition	carbonic acid	definition	
WARN	missing_definition	calcium(2+)	definition	
WARN	missing_definition	sulfonic acid	definition	
WARN	missing_definition	azanide	definition	
WARN	missing_definition	D-glutamate(2-)	definition	
WARN	missing_definition	isopropyl group	definition	
WARN	missing_definition	isobutyl group	definition	
WARN	missing_definition	monoatomic dication	definition	
WARN	missing_definition	6-aminopenicillanate	definition	
WARN	missing_definition	cysteinate(2-)	definition	
WARN	missing_definition	cysteinium	definition	
WARN	missing_definition	isoleucinate	definition	
WARN	missing_definition	isoleucinium	definition	
WARN	missing_definition	argininate	definition	
WARN	missing_definition	argininium(1+)	definition	
WARN	missing_definition	argininium(2+)	definition	
WARN	missing_definition	tyrosinate(2-)	definition	
WARN	missing_definition	valinate	definition	
WARN	missing_definition	valinium	definition	
WARN	missing_definition	propane	definition	
WARN	missing_definition	ornithinate	definition	
WARN	missing_definition	oxoacid derivative	definition	
WARN	missing_definition	inorganic hydride	definition	
WARN	missing_definition	molecular messenger	definition	
WARN	missing_definition	carbon group element atom	definition	
WARN	missing_definition	zinc group element atom	definition	
WARN	missing_definition	iron group element atom	definition	
WARN	missing_definition	cobalt group element atom	definition	
WARN	missing_definition	sulfur oxoacid	definition	
WARN	missing_definition	pnictogen oxoacid	definition	
WARN	missing_definition	sulfur oxoacid derivative	definition	
WARN	missing_definition	monoatomic monoanion	definition	
WARN	missing_definition	elemental halogen	definition	
WARN	missing_definition	pnictogen oxoanion	definition	
WARN	missing_definition	phosphorus oxoanion	definition	
WARN	missing_definition	sulfur oxoanion	definition	
WARN	missing_definition	chalcogen oxoacid	definition	
WARN	missing_definition	chalcogen oxoanion	definition	
WARN	missing_definition	alkali metal cation	definition	
WARN	missing_definition	alkaline earth cation	definition	
WARN	missing_definition	transition element cation	definition	
WARN	missing_definition	sulfonic acid derivative	definition	
WARN	missing_definition	s-block element atom	definition	
WARN	missing_definition	d-block element atom	definition	
WARN	missing_definition	carbon group molecular entity	definition	
WARN	missing_definition	hydrogen molecular entity	definition	
WARN	missing_definition	polycyclic compound	definition	
WARN	missing_definition	organic aromatic compound	definition	
WARN	missing_definition	monocyclic compound	definition	
WARN	missing_definition	cyclic hydrocarbon	definition	
WARN	missing_definition	monocyclic hydrocarbon	definition	
WARN	missing_definition	polycyclic hydrocarbon	definition	
WARN	missing_definition	heteromonocyclic compound	definition	
WARN	missing_definition	zinc group molecular entity	definition	
WARN	missing_definition	amino-acid cation	definition	
WARN	missing_definition	alpha-amino-acid cation	definition	
WARN	missing_definition	carbohydrate acid	definition	
WARN	missing_definition	carbohydrate acid anion	definition	
WARN	missing_definition	iron group molecular entity	definition	
WARN	missing_definition	cobalt group molecular entity	definition	
WARN	missing_definition	benzenoid aromatic compound	definition	
WARN	missing_definition	aromatic annulene	definition	
WARN	missing_definition	transition element coordination entity	definition	
WARN	missing_definition	cobalt molecular entity	definition	
WARN	missing_definition	cobalt coordination entity	definition	
WARN	missing_definition	cobalt corrinoid	definition	
WARN	missing_definition	metallotetrapyrrole	definition	
WARN	missing_definition	nitrogen hydride	definition	
WARN	missing_definition	(6'R)-beta,epsilon-carotene	definition	
WARN	missing_definition	(6'S)-beta,epsilon-carotene	definition	
WARN	missing_definition	elemental calcium	definition	
WARN	missing_definition	calcium salt	definition	
WARN	missing_definition	cyclic carotene	definition	
WARN	missing_definition	L-cysteine zwitterion	definition	
WARN	missing_definition	D-cysteine zwitterion	definition	
WARN	missing_definition	cysteine zwitterion	definition	
WARN	missing_definition	fused compound	definition	
WARN	missing_definition	homopolycyclic compound	definition	
WARN	missing_definition	ortho-fused polycyclic arene	definition	
WARN	missing_definition	hydroxy steroid	definition	
WARN	missing_definition	ortho-fused polycyclic hydrocarbon	definition	
WARN	missing_definition	alkali metal salt	definition	
WARN	missing_definition	natural product fundamental parent	definition	
WARN	missing_definition	steroid fundamental parent	definition	
WARN	missing_definition	cholestane	definition	
WARN	missing_definition	cholane	definition	
WARN	missing_definition	heterocyclic organic fundamental parent	definition	
WARN	missing_definition	mancude organic heterobicyclic parent	definition	
WARN	missing_definition	mancude organic heterocyclic parent	definition	
WARN	missing_definition	organic mancude parent	definition	
WARN	missing_definition	N-oxide	definition	
WARN	missing_definition	carbon oxoacid	definition	
WARN	missing_definition	dicarboxylic acid anion	definition	
WARN	missing_definition	seco-steroid	definition	
WARN	missing_definition	imidazopyrimidine	definition	
WARN	missing_definition	pnictogen hydride	definition	
WARN	missing_definition	oxo monocarboxylic acid anion	definition	
WARN	missing_definition	cholanoid	definition	
WARN	missing_definition	bile acid anion	definition	
WARN	missing_definition	5beta-cholanic acid	definition	
WARN	missing_definition	cholanic acids	definition	
WARN	missing_definition	cyclic tetrapyrrole	definition	
WARN	missing_definition	phosphorus oxoacid derivative	definition	
WARN	missing_definition	phosphorus oxoacids and derivatives	definition	
WARN	missing_definition	alkaline earth salt	definition	
WARN	missing_definition	heterotricyclic compound	definition	
WARN	missing_definition	monoanion	definition	
WARN	missing_definition	hydroxy seco-steroid	definition	
WARN	missing_definition	elemental fluorine	definition	
WARN	missing_definition	monoatomic fluorine	definition	
WARN	missing_definition	inorganic ion	definition	
WARN	missing_definition	inorganic cation	definition	
